distance_m;elapsed_time_s;elevation_gain_m;mean_km_per_week;mean_training_days_per_week;gender_binary;level
12490;4434;62,3;35,805175;3,048780488;1;3
12489,7;3242;79,1;32,06867385;2,261538462;0;2
12489,5;3968;194;49,83286849;3,903361345;0;3
12488,2;3317;92,6;53,04576144;4,509803922;0;3
12488;3985;120,7;29,16997484;2,366242038;0;2
12487,7;4082;322;33,88067075;2,301886792;0;2
12486,9;4641;13,5;35,805175;3,048780488;1;3
12486;3673;82,7;48,46767133;4,251748252;0;3
12486;3741;234;34,30544052;2,758169935;0;2
12486;5042;502;32,40464657;2,783393502;0;2
12485,2;3600;28;26,15680562;2,404494382;0;2
12485,1;4176;53;21,55697246;2,014492754;0;2
12484,7;5281;443,6;32,33405465;2,918604651;0;2
12483,9;3523;80,5;85,100225;6,326086957;0;3
12483,9;3826;130;51,28863644;3,796610169;0;3
12483,8;3981;67;18,58766481;2,037037037;0;2
12483,5;4134;229,9;29,16997484;2,366242038;0;2
12483,4;4072;115,4;49,11819406;3,559440559;0;3
12483,2;4243;32;28,21866111;2,272222222;0;2
12483;3888;19;49,83286849;3,903361345;0;3
12482;4467;338,9;23,4131;2,106382979;0;2
12481,7;4298;17,5;37,34840617;3,172839506;0;2
12481,7;4513;32,7;35,805175;3,048780488;1;3
12481,6;4179;69,4;21,55697246;2,014492754;0;2
12481,2;3729;0;28,73009742;2,812903226;1;2
12481;6352;1028,2;35,42519715;2,544483986;0;2
12480,6;3874;246;27,11409602;2,462686567;0;2
12480,2;3977;282,9;26,70785694;2,4375;0;2
12480,2;4022;48,2;15,6107747;1,56626506;0;2
12478,8;3735;90;29,16997484;2,366242038;0;2
12478,5;4155;37;24,57898271;2,247663551;0;2
12477,5;4655;282;26,15680562;2,404494382;0;2
12476,7;3724;79,6;53,04576144;4,509803922;0;3
12476;3877;23;28,21866111;2,272222222;0;2
12476;4413;46,6;33,13721136;2,352272727;0;2
12475,5;7175;554;27,11409602;2,462686567;0;2
12475,4;4118;298;26,42394618;2,145454545;0;2
12475;4485;6;11,19782444;1,6;0;2
12474,9;4312;30;29,28912177;2,306122449;0;2
12474,5;3477;139,5;34,30544052;2,758169935;0;2
12474,4;3678;138,7;35,55126737;2,78245614;1;3
12474;5194;613;48,46767133;4,251748252;0;3
12473,8;3942;85;32,43651165;2,446601942;0;2
12473,7;4829;247;21,43150709;1,724409449;0;2
12473,6;4537;236,3;30,50147568;2,8;1;2
12472,4;2498;46,9;85,100225;6,326086957;0;3
12471,9;3778;79,9;85,100225;6,326086957;0;3
12471,8;3734;33,8;26,15680562;2,404494382;0;2
12471,7;3828;192;49,83286849;3,903361345;0;3
12471,6;3848;137,6;35,42519715;2,544483986;0;2
12471,4;4150;59;21,55697246;2,014492754;0;2
12470,9;3829;53;21,55697246;2,014492754;0;2
12470;3965;220;34,30544052;2,758169935;0;2
12469,4;4109;61,6;21,55697246;2,014492754;0;2
12469,3;3305;86,2;85,100225;6,326086957;0;3
12469;3947;216;36,5462183;3,006535948;0;3
12468,1;3696;57;51,28863644;3,796610169;0;3
12468,1;4115;94;33,13721136;2,352272727;0;2
12467,1;4837;179;74,12692662;5,179856115;0;3
12466,5;2682;85;48,57342128;3,964539007;0;2
12466,4;3912;117;21,40506514;2,220183486;1;2
12465,1;3856;185;49,83286849;3,903361345;0;3
12465,1;5030;60;25,96158194;2,656387665;0;2
12464,8;4038;233;29,16997484;2,366242038;0;2
12464,3;3803;320;22,34875467;1,906666667;0;2
12464;3831;112,8;33,02951532;2,657657658;0;2
12464;4262;66,2;21,55697246;2,014492754;0;2
12464;4967;457,3;28,73009742;2,812903226;1;2
12464;7618;1144,3;35,42519715;2,544483986;0;2
12463,7;4870;295;22,34875467;1,906666667;0;2
12463,6;3534;205,9;23,4131;2,106382979;0;2
12463,2;4797;998,2;29,16997484;2,366242038;0;2
12463;3614;66;36,5462183;3,006535948;0;3
12463;4521;448,8;39,94094043;3,468085106;1;3
12462,7;3602;23;74,12692662;5,179856115;0;3
12462,7;3882;111;36,5462183;3,006535948;0;3
12462,6;8672;1183;32,40464657;2,783393502;0;2
12462,6;8672;1183;28,73009742;2,812903226;1;2
12462,5;3807;59,8;21,55697246;2,014492754;0;2
12461,1;3752;144,4;29,16997484;2,366242038;0;2
12460,8;3905;0;21,55697246;2,014492754;0;2
12460,8;4291;364,1;37,34840617;3,172839506;0;2
12460;4016;324;44,22259315;2,835616438;1;2
12460;4897;484;32,40464657;2,783393502;0;2
12459,8;3613;32;48,57342128;3,964539007;0;2
12459,6;4363;272,2;24,81411417;2,183333333;1;2
12459,2;5027;425,8;32,40464657;2,783393502;0;2
12459;3922;214,3;48,46767133;4,251748252;0;3
12459;4267;137;26,47819712;2,49201278;0;2
12459;4278;363;27,79998768;2,611374408;0;2
12458,5;3558;90,2;29,16997484;2,366242038;0;2
12457,9;3422;86;22,99254251;2,173913043;0;2
12457,6;4336;23,1;34,06376075;2,691588785;0;2
12457,3;4611;259,2;24,81411417;2,183333333;1;2
12456,5;3679;66,6;85,100225;6,326086957;0;3
12456,5;4021;164;25,77178523;2,488636364;0;2
12456,5;4024;129;44,22259315;2,835616438;1;2
12455,2;4560;466;42,81280479;3,323943662;0;3
12454,3;4203;206;26,42394618;2,145454545;0;2
12454,2;4113;319;36,5462183;3,006535948;0;3
12454,2;4255;95,9;33,63371754;2,280701754;1;2
12453,9;3682;124,1;29,16997484;2,366242038;0;2
12453,2;10678;948;29,28912177;2,306122449;0;2
12453,1;4524;212,8;49,11819406;3,559440559;0;3
12453;3675;206,4;31,65486517;2,876404494;0;2
12452,4;3255;70,7;35,01329236;3,649681529;0;3
12452,3;3292;0;26,15680562;2,404494382;0;2
12452,2;3774;261,3;49,83286849;3,903361345;0;3
12452,2;4450;314;26,42394618;2,145454545;0;2
12452,1;4309;22,8;32,79745989;2,962566845;1;2
12452;4382;82,1;32,05869068;2,949152542;1;2
12451,7;3937;118;25,96158194;2,656387665;0;2
12451,6;4023;258;26,42394618;2,145454545;0;2
12451,3;4236;54,1;33,63371754;2,280701754;1;2
12451,3;4699;354;22,34875467;1,906666667;0;2
12451,2;4179;328;32,43651165;2,446601942;0;2
12451;3604;61,3;85,100225;6,326086957;0;3
12451;3850;290,4;34,30544052;2,758169935;0;2
12450,8;3832;22;29,16997484;2,366242038;0;2
12450,8;3980;32,1;33,63371754;2,280701754;1;2
12450,8;4182;71,4;21,55697246;2,014492754;0;2
12450,3;3390;62,2;85,100225;6,326086957;0;3
12449,5;4129;515,4;48,46767133;4,251748252;0;3
12449,1;3348;30;49,83286849;3,903361345;0;3
12448,5;7349;1365,4;42,81280479;3,323943662;0;3
12448,3;4202;78,8;21,55697246;2,014492754;0;2
12448;4210;327;25,59271481;2,101851852;0;2
12447,5;4269;23,6;37,34840617;3,172839506;0;2
12447,5;5379;449,8;32,33405465;2,918604651;0;2
12445,6;3343;42;55,17231143;3,96;0;3
12445,6;4281;256,2;29,16997484;2,366242038;0;2
12445,4;8379;1050,8;24,44736727;2,345454545;0;2
12445;3603;28;49,83286849;3,903361345;0;3
12445;4087;494,6;35,42519715;2,544483986;0;2
12443,4;4622;179,5;24,57898271;2,247663551;0;2
12442,6;4304;229,7;29,16997484;2,366242038;0;2
12442,2;4818;294,2;26,47819712;2,49201278;0;2
12441,7;4283;54;21,55697246;2,014492754;0;2
12441,4;4457;70,7;85,100225;6,326086957;0;3
12441;3874;104,2;29,16997484;2,366242038;0;2
12440,8;3144;76,1;85,100225;6,326086957;0;3
12440,6;3612;137,6;34,30544052;2,758169935;0;2
12439,2;4190;56;21,55697246;2,014492754;0;2
12438,9;3595;42;48,57342128;3,964539007;0;2
12438,5;4189;278;36,5462183;3,006535948;0;3
12438,3;3863;45;28,21866111;2,272222222;0;2
12438;3687;53,6;23,4131;2,106382979;0;2
12438;5069;156;30,0347156;2,770642202;1;2
12437,8;4064;32;49,83286849;3,903361345;0;3
12437,7;4660;113;30,50147568;2,8;1;2
12437,7;5139;344;49,80321538;4,923076923;0;2
12437,6;3618;138,8;34,30544052;2,758169935;0;2
12437,2;3932;251,5;29,16997484;2,366242038;0;2
12437;3728;201,3;48,46767133;4,251748252;0;3
12437;7048;1119;27,43548981;2,055555556;1;2
12436,6;3792;40;48,57342128;3,964539007;0;2
12436;7394;879;24,57898271;2,247663551;0;2
12435,7;5055;373;24,57898271;2,247663551;0;2
12435;3608;172;34,30544052;2,758169935;0;2
12434,4;4543;476,2;38,475968;3,34;1;2
12434;4115;297,2;31,65486517;2,876404494;0;2
12433,5;3214;88,7;49,83286849;3,903361345;0;3
12433;3648;28;27,38660654;2,411214953;0;2
12433;5320;444,5;28,73009742;2,812903226;1;2
12432;4268;307,2;49,11819406;3,559440559;0;3
12431,4;4059;77,8;53,31155238;3,428571429;0;3
12430,6;3955;74;23,41419492;1,949152542;0;2
12430,3;3694;187;49,83286849;3,903361345;0;3
12430,1;3576;87,3;22,32507174;2,22826087;0;2
12430;4500;196,7;35,42519715;2,544483986;0;2
12429,8;3549;212,9;85,100225;6,326086957;0;3
12429,3;4241;83;74,12692662;5,179856115;0;3
12429,2;6222;884,8;42,81280479;3,323943662;0;3
12429;3872;108,9;29,16997484;2,366242038;0;2
12429;4084;370,6;25,59271481;2,101851852;0;2
12429;4178;128;25,59271481;2,101851852;0;2
12428,7;4362;327;27,11409602;2,462686567;0;2
12428,6;3591;37;55,17231143;3,96;0;3
12427,8;3606;12;32,40464657;2,783393502;0;2
12427,4;3902;93;25,77178523;2,488636364;0;2
12427,2;3451;40;49,83286849;3,903361345;0;3
12427;4989;198,7;32,05869068;2,949152542;1;2
12427;5832;280,9;18,58766481;2,037037037;0;2
12426,6;3455;84;74,12692662;5,179856115;0;3
12426,5;3938;387;27,11409602;2,462686567;0;2
12426,5;4887;463,3;32,06867385;2,261538462;0;2
12425,9;3554;40,7;85,100225;6,326086957;0;3
12424,8;3558;148,1;34,30544052;2,758169935;0;2
12424,3;3682;59,2;53,04576144;4,509803922;0;3
12424;3890;200,8;33,02951532;2,657657658;0;2
12423;3242;6;74,12692662;5,179856115;0;3
12422,6;4008;75,4;37,34840617;3,172839506;0;2
12422,2;4979;20,3;10,1607625;1,464285714;1;1
12422;5692;484;32,77798121;2,731543624;0;2
12421,8;4790;313,2;32,05869068;2,949152542;1;2
12421,5;4138;152;32,40464657;2,783393502;0;2
12421,4;4142;103;26,15680562;2,404494382;0;2
12420,6;4020;60,5;23,41419492;1,949152542;0;2
12420;4639;128,1;49,11819406;3,559440559;0;3
12420;5309;445;37,90207398;3,520325203;0;2
12418,6;9041;862,9;32,40464657;2,783393502;0;2
12418,3;3342;77,5;35,01329236;3,649681529;0;3
12418,2;4411;74,9;16,79841062;1,539823009;1;2
12418;3880;85;27,43548981;2,055555556;1;2
12417,5;2789;46,1;85,100225;6,326086957;0;3
12417;3768;139,6;34,30544052;2,758169935;0;2
12417;4668;197,3;35,42519715;2,544483986;0;2
12416,6;3443;23;49,83286849;3,903361345;0;3
12416;4082;139,3;14,60037528;1,393258427;0;2
12416;4227;236,3;29,16997484;2,366242038;0;2
12415,9;4026;38;32,77798121;2,731543624;0;2
12415,6;3480;71,4;32,91861949;2,861538462;0;3
12415,4;3407;63;85,100225;6,326086957;0;3
12415;3875;126;44,22259315;2,835616438;1;2
12415;4340;13,4;33,13721136;2,352272727;0;2
12414;2889;256;28,76237419;1,720430108;0;2
12414;5106;221;32,40464657;2,783393502;0;2
12413,8;3736;78,2;22,11056038;1,830188679;0;2
12413,6;3578;139,3;34,30544052;2,758169935;0;2
12413,3;3888;78,5;22,11056038;1,830188679;0;2
12413;4302;232;22,52111273;1,363636364;0;2
12412,5;4396;272;51,28863644;3,796610169;0;3
12412,4;4491;256;55,17231143;3,96;0;3
12412;3551;139,8;34,30544052;2,758169935;0;2
12412;4173;134,1;35,42519715;2,544483986;0;2
12411,8;3866;336,7;18,72186822;1,635658915;0;2
12411,2;3563;67;52,1345837;5,75;0;3
12411,2;4242;597,1;31,64926337;2,238683128;0;3
12411,1;3540;39;36,5462183;3,006535948;0;3
12410,6;4345;325,4;21,40506514;2,220183486;1;2
12410,5;4682;123,5;49,11819406;3,559440559;0;3
12410,2;3961;0;21,55697246;2,014492754;0;2
12409,8;3831;72,8;49,11819406;3,559440559;0;3
12409,8;4299;192;21,43150709;1,724409449;0;2
12409,3;4464;31;26,47819712;2,49201278;0;2
12409;6768;1063;37,90207398;3,520325203;0;2
12408,7;4985;368;32,05869068;2,949152542;1;2
12408,5;3683;49;55,17231143;3,96;0;3
12408;3860;17;32,40464657;2,783393502;0;2
12408;4261;230,6;31,65486517;2,876404494;0;2
12407,3;4376;15;38,475968;3,34;1;2
12407;4062;401;22,52111273;1,363636364;0;2
12407;4678;31;33,13721136;2,352272727;0;2
12407;8657;1427,6;27,43548981;2,055555556;1;2
12406,5;3555;25;49,83286849;3,903361345;0;3
12405,7;4549;265,5;21,43150709;1,724409449;0;2
12405;3533;193;49,80321538;4,923076923;0;2
12405;3745;53;74,12692662;5,179856115;0;3
12403,7;3782;41,9;33,63371754;2,280701754;1;2
12403,5;4417;83,8;35,805175;3,048780488;1;3
12403,5;4771;54;21,55697246;2,014492754;0;2
12403,4;4245;213;35,55126737;2,78245614;1;3
12403,2;3827;20;74,12692662;5,179856115;0;3
12403;3875;100,2;32,79745989;2,962566845;1;2
12402,8;3638;73,4;32,91861949;2,861538462;0;3
12402,5;4605;180,1;21,40506514;2,220183486;1;2
12402;4250;44;33,13721136;2,352272727;0;2
12401,9;4988;283;37,90207398;3,520325203;0;2
12401,2;5318;459;26,47819712;2,49201278;0;2
12400,4;3255;27,9;35,01329236;3,649681529;0;3
12400,3;3767;203;49,83286849;3,903361345;0;3
12400;3628;55,2;34,06376075;2,691588785;0;2
12399;4457;122,1;49,11819406;3,559440559;0;3
12399;5065;458,3;28,73009742;2,812903226;1;2
12398,9;5797;297,4;53,31155238;3,428571429;0;3
12398,2;4044;22,2;26,15680562;2,404494382;0;2
12398;4597;919;28,21866111;2,272222222;0;2
12397,6;3333;24,9;25,80203762;2,732673267;0;2
12397,3;3904;299;36,5462183;3,006535948;0;3
12396,7;4608;37;22,86740702;2,368421053;0;2
12396,4;3498;38;55,17231143;3,96;0;3
12396,2;4286;292,3;26,15680562;2,404494382;0;2
12396,2;4942;359,1;35,805175;3,048780488;1;3
12396,1;3561;51;55,17231143;3,96;0;3
12396;4274;112;32,40464657;2,783393502;0;2
12395;3784;66,8;48,46767133;4,251748252;0;3
12395;4096;203;25,59271481;2,101851852;0;2
12394,1;3232;47,2;35,55126737;2,78245614;1;3
12393,2;5058;21;37,34840617;3,172839506;0;2
12393,1;4602;260,5;18,72186822;1,635658915;0;2
12392,7;3613;67;36,5462183;3,006535948;0;3
12392;4541;252,5;35,42519715;2,544483986;0;2
12391,2;4011;268,7;42,81280479;3,323943662;0;3
12391;3996;66,2;49,11819406;3,559440559;0;3
12391;4109;31,9;29,28912177;2,306122449;0;2
12391;4798;538,8;33,02951532;2,657657658;0;2
12390,9;4062;334;42,81280479;3,323943662;0;3
12390,3;3829;152,4;29,16997484;2,366242038;0;2
12389,7;7256;725,7;31,64926337;2,238683128;0;3
12389,2;5552;207,3;17,062791;1,91;1;2
12389,1;4435;232,5;35,55126737;2,78245614;1;3
12389;3769;131,1;29,16997484;2,366242038;0;2
12389;4098;432;34,30544052;2,758169935;0;2
12388,8;4335;233,3;35,55126737;2,78245614;1;3
12388,6;3351;77,2;85,100225;6,326086957;0;3
12388,6;3571;70;85,100225;6,326086957;0;3
12387,6;3848;171,9;24,57898271;2,247663551;0;2
12387,6;5160;450,2;32,33405465;2,918604651;0;2
12387,2;3603;10;74,12692662;5,179856115;0;3
12387,1;3829;185;16,09718594;1,40625;0;2
12387;3843;84;29,16997484;2,366242038;0;2
12387;5330;193;24,57898271;2,247663551;0;2
12386;4214;317;27,43548981;2,055555556;1;2
12385,9;3428;64;85,100225;6,326086957;0;3
12385,5;2400;845;31,77827246;2,920289855;0;2
12384,5;4034;231,9;15,6107747;1,56626506;0;2
12384,1;4415;250,9;37,34840617;3,172839506;0;2
12384;8965;545,6;28,73009742;2,812903226;1;2
12383,9;4504;62,8;35,805175;3,048780488;1;3
12383,5;3915;308,8;49,83286849;3,903361345;0;3
12383,4;4278;975;51,28863644;3,796610169;0;3
12383,2;3432;146,9;85,100225;6,326086957;0;3
12382,5;4131;232,7;21,40506514;2,220183486;1;2
12382;3989;128,6;25,59271481;2,101851852;0;2
12381;3640;121;48,46767133;4,251748252;0;3
12380,9;3661;139,3;26,15680562;2,404494382;0;2
12380,9;4223;82,6;34,06376075;2,691588785;0;2
12380,2;4298;64,8;33,63371754;2,280701754;1;2
12380,1;4506;305;26,47819712;2,49201278;0;2
12380;3941;184;28,21866111;2,272222222;0;2
12379,7;3360;261,9;42,81280479;3,323943662;0;3
12379,6;9178;1060,4;30,50147568;2,8;1;2
12379,1;5158;424,6;32,05869068;2,949152542;1;2
12378,9;3652;67,1;85,100225;6,326086957;0;3
12378,6;4027;242,1;35,55126737;2,78245614;1;3
12377,8;3609;30;49,83286849;3,903361345;0;3
12377,2;4922;449,5;27,79998768;2,611374408;0;2
12376,9;11380;1489;32,43651165;2,446601942;0;2
12376,6;4312;103,1;49,11819406;3,559440559;0;3
12376,3;3759;135,4;34,30544052;2,758169935;0;2
12375,9;3569;23;48,57342128;3,964539007;0;2
12375,9;4073;110,9;35,55126737;2,78245614;1;3
12375,6;4900;408;32,77798121;2,731543624;0;2
12375,1;4460;124,6;49,11819406;3,559440559;0;3
12371,6;4008;65;49,83286849;3,903361345;0;3
12371,5;3781;222;35,01329236;3,649681529;0;3
12370,8;4693;95,1;30,50147568;2,8;1;2
12370,7;3746;98;36,5462183;3,006535948;0;3
12370,1;3493;55,9;23,4131;2,106382979;0;2
12369,5;3910;346;44,22259315;2,835616438;1;2
12369,2;4367;239,2;26,42394618;2,145454545;0;2
12368,6;3689;64;74,12692662;5,179856115;0;3
12368,1;3885;130,2;49,11819406;3,559440559;0;3
12368;3636;76,6;29,16997484;2,366242038;0;2
12367;4029;101,2;27,38660654;2,411214953;0;2
12366,8;3800;309,9;34,30544052;2,758169935;0;2
12366,6;3509;289;42,81280479;3,323943662;0;3
12366,3;4321;174;32,79745989;2,962566845;1;2
12366,2;4343;287,1;30,50147568;2,8;1;2
12366,1;3875;404,3;34,54931222;2,533333333;0;2
12366;4695;229,7;18,72186822;1,635658915;0;2
12365,4;4024;122;74,12692662;5,179856115;0;3
12365,3;3889;60,6;23,41419492;1,949152542;0;2
12365;4537;233;31,77827246;2,920289855;0;2
12364;3506;98,4;27,38660654;2,411214953;0;2
12363;3704;121,5;29,16997484;2,366242038;0;2
12363;4124;129,2;25,59271481;2,101851852;0;2
12363;4389;293;25,59271481;2,101851852;0;2
12362,4;3531;295;26,15680562;2,404494382;0;2
12361,8;2614;169,1;85,100225;6,326086957;0;3
12361,7;3498;53,6;53,04576144;4,509803922;0;3
12361,6;4077;0;21,55697246;2,014492754;0;2
12360,5;3363;86,2;85,100225;6,326086957;0;3
12360,5;3717;399;34,30544052;2,758169935;0;2
12360,2;3601;0;52,1345837;5,75;0;3
12359,8;4051;0;21,55697246;2,014492754;0;2
12358,4;3480;81,1;53,31155238;3,428571429;0;3
12358,4;4079;125,6;37,34840617;3,172839506;0;2
12357,7;4260;306,9;33,63371754;2,280701754;1;2
12356,5;3972;0;21,55697246;2,014492754;0;2
12356,4;4320;62,8;49,11819406;3,559440559;0;3
12356,3;3941;69;24,24953391;1,973913043;0;2
12355,3;6025;425,4;32,05869068;2,949152542;1;2
12355;4972;245;31,77827246;2,920289855;0;2
12354;3639;157,1;31,65486517;2,876404494;0;2
12353,8;4526;347;32,77798121;2,731543624;0;2
12353,1;3333;161,6;31,64926337;2,238683128;0;3
12353;3731;194;33,13721136;2,352272727;0;2
12352,9;4231;52;56,81350076;5,114503817;1;3
12352,9;4231;52;56,81350076;5,114503817;1;3
12352,9;4288;228;28,21866111;2,272222222;0;2
12352,9;12114;931;24,44736727;2,345454545;0;2
12352,7;3606;60;36,5462183;3,006535948;0;3
12352,4;4577;248,9;32,91861949;2,861538462;0;3
12352;3554;0;74,12692662;5,179856115;0;3
12351,9;7225;1101;32,77798121;2,731543624;0;2
12351,8;3249;87,1;85,100225;6,326086957;0;3
12351,5;4265;240,1;18,72186822;1,635658915;0;2
12351;3463;151,6;33,02951532;2,657657658;0;2
12351;4713;857;33,13721136;2,352272727;0;2
12350,6;3430;31;49,83286849;3,903361345;0;3
12350,1;3725;45;36,5462183;3,006535948;0;3
12349,7;5085;316;26,47819712;2,49201278;0;2
12349,4;4516;105,8;49,11819406;3,559440559;0;3
12349,3;4052;235;49,83286849;3,903361345;0;3
12348,1;3522;270,2;42,81280479;3,323943662;0;3
12348;3670;215,2;23,4131;2,106382979;0;2
12348;3809;11,7;49,11819406;3,559440559;0;3
12348;4372;150,7;35,42519715;2,544483986;0;2
12347,7;4620;254;24,81411417;2,183333333;1;2
12347,6;3564;388;48,57342128;3,964539007;0;2
12347,6;4155;135;74,12692662;5,179856115;0;3
12347,4;3494;17,4;32,91861949;2,861538462;0;3
12346,6;3881;122,6;22,86740702;2,368421053;0;2
12345,4;4910;425,7;32,91861949;2,861538462;0;3
12345;4521;349;31,77827246;2,920289855;0;2
12344,7;4547;280;26,42394618;2,145454545;0;2
12343,5;6096;929;37,90207398;3,520325203;0;2
12343,4;4071;54,2;35,805175;3,048780488;1;3
12342,2;4266;70;32,40464657;2,783393502;0;2
12341,7;3743;58,6;32,91861949;2,861538462;0;3
12341,5;4202;156;26,15680562;2,404494382;0;2
12341,1;4313;181,5;21,40506514;2,220183486;1;2
12341;3795;41,7;48,46767133;4,251748252;0;3
12340,9;4285;228,3;35,55126737;2,78245614;1;3
12338,9;3703;67,2;85,100225;6,326086957;0;3
12338,8;3626;67;85,100225;6,326086957;0;3
12338,2;4950;398;32,05869068;2,949152542;1;2
12336,2;4368;226,9;31,64926337;2,238683128;0;3
12335,5;4041;342;16,09718594;1,40625;0;2
12334,9;3449;137,3;22,32507174;2,22826087;0;2
12334,9;3604;41;48,57342128;3,964539007;0;2
12334,9;4652;466;49,83286849;3,903361345;0;3
12334,4;3498;56,7;53,04576144;4,509803922;0;3
12334;3947;79,9;49,11819406;3,559440559;0;3
12334;4083;104;74,12692662;5,179856115;0;3
12332,8;3623;251;42,81280479;3,323943662;0;3
12332,7;3207;68;85,100225;6,326086957;0;3
12332,1;4127;258;49,83286849;3,903361345;0;3
12332,1;9065;1084,8;24,57898271;2,247663551;0;2
12331,7;3125;138,5;85,100225;6,326086957;0;3
12331,2;3639;23;32,91861949;2,861538462;0;3
12331,1;4238;20;26,42394618;2,145454545;0;2
12331;3850;119,7;29,16997484;2,366242038;0;2
12331;4491;236,9;39,94094043;3,468085106;1;3
12330,5;4435;229;11,85299375;1,1875;1;1
12330,2;4599;216,5;21,43150709;1,724409449;0;2
12330;4456;126,5;53,31155238;3,428571429;0;3
12329;3958;347;25,59271481;2,101851852;0;2
12328,5;4346;198;44,22259315;2,835616438;1;2
12328,5;8190;962;33,88067075;2,301886792;0;2
12328,2;4689;389;32,77798121;2,731543624;0;2
12328;4350;62,6;21,55697246;2,014492754;0;2
12327,8;3605;259,2;42,81280479;3,323943662;0;3
12327,3;3983;442;33,13721136;2,352272727;0;2
12327,1;3667;0;24,44736727;2,345454545;0;2
12326,9;4469;212,5;35,805175;3,048780488;1;3
12326,6;4081;73,9;33,63371754;2,280701754;1;2
12325,5;3605;69,7;35,55126737;2,78245614;1;3
12325,5;4082;110;51,28863644;3,796610169;0;3
12325,3;3534;29,4;32,91861949;2,861538462;0;3
12325,1;3773;90;24,24953391;1,973913043;0;2
12325;3641;56;48,46767133;4,251748252;0;3
12324,9;3747;186;49,83286849;3,903361345;0;3
12324,6;3950;158,6;35,55126737;2,78245614;1;3
12324,6;4272;15,2;37,34840617;3,172839506;0;2
12323,8;2900;105,2;85,100225;6,326086957;0;3
12323,8;3805;142,5;29,16997484;2,366242038;0;2
12323,4;3917;310;36,5462183;3,006535948;0;3
12322,9;8989;493,4;32,79745989;2,962566845;1;2
12322,8;3339;63;28,21866111;2,272222222;0;2
